Maker,2W,3W,4W
MANISH EV INTERNATIONAL PRIVATE LIMITED,0,9,0
MANITA CITY MOTORS LLP,0,162,0
MANITOU EQUIPMENT INDIA PVT LTD,0,0,40
MANKU AGRO TECH PVT LTD,0,0,341
MANOJ ENGINEERING WORKS,0,0,1
MANPREET AGRO INDUSTRIES,0,0,2
MARKUS,0,1,0
MARUTHISAN PVT LTD,7,0,0
MARUTI BHIWANI E AUTOMOBILES,0,9,0
MARUTI INDUSTRIES,0,0,1
MARUTI SUZUKI INDIA LTD,0,0,123676
MARUTI UDYOG LTD,0,0,22
MASERATI S.P.A,0,0,3
MASTO INDUSTRIES PVT LTD,0,1,0
MATHARU ENGINEERING WORKS,0,0,6
MATTER MOTOR WORKS PVT LTD,9,0,0
MAYUR ENGINEERING MAYURBHANJ BARIPADA,0,0,7
MECPOWER MOBILITY PVT. LTD.,3,0,0
MERCEDES BENZ,0,0,5
MERCEDES -BENZ AG,0,0,116
MERCEDES-BENZ INDIA PVT LTD,0,0,1188
MERCURY EV TECH LTD,1,0,0
M G INDUSTRIES,0,1,0
M H AGRICULTURE WORKS,0,0,6
MILLENNIAL MOTORS LLP,0,1,0
MINI METRO EV L.L.P,0,918,0
M K BROTHERS,0,8,0
M.K. ENTERPRISES,0,105,0
MLR AUTO LTD,0,571,0
MODERN  AGRO  INDUSTRIES,0,0,1
MOHAN GENERAL TRADING COMPANY,0,1,0
MOMU AUTOMOTIVE,0,28,0
MONA GREEN AUTOMOBILES PVT LTD,0,5,0
MONDAL TRADING,0,18,0
MORGAN MOTOR COMPANY (IMPORTER: REGALIA LUXURY),0,0,17
MOTOVOLT MOBILITY PVT LTD,40,0,0
MOVE STONE SERVICES PVT LTD,0,261,0
"M/S AJAY ENGINEERING WORKS EQUIPMENTS PVT LTD ,SAMBALPUR",0,0,2
MS ANUP ENTERPRISES TRAILER SNG,0,0,1
M/S BHANSALI TRAILERS P LTD,0,0,2
M/S BHARAT TRAILERS,0,0,3
M/S DAS ENGINEERING WORKSHOP,0,0,2
M/S JAVED STEEL INDUSTRIES,0,0,2
M/S KASTKAR AGRO INDUSTRIES,0,0,19
M/S KISHAN TRACTOR,0,0,1
M/S K K AGRO INDUSTRIES,0,0,6
M/S MAA MANGALA INDUSTRIES,0,0,3
M/S MAA MOTORS WORKS,0,0,20
M/S MAA MOTORS WORKSHOP,0,0,17
M/S NEW SHETKARI ENGINEERING WORK,0,0,5
MS PATEL INDUSTRIES JHARSUGUDA PURUNABASTI,0,0,1
M/S RAM AGRO MACHINARY,0,0,1
MS SAHU INDUSTRIES TRAILER KORAPUT JEYPORE,0,0,6
M/S SARANGI MOTROS,0,0,1
M/S SCHWING STETTER (INDIA) PRIVATE LIMITED,0,0,91
M/S SHRIRAM AUTO TECH PVT LTD,0,203,0
MS SRI SAI AGRICULTURAL EQUIPMENTS KORAPUT JEYPORE,0,0,16
M/S SRI VENKATA SAI DURGA ENGG WORKS AP203583296,0,0,1
M/S SRI VENKATESWARA ENGINEERING WORKS AP67321364,0,0,1
M/S VISHNU CLEAN ENERGY VEHICLES LLP,0,2,0
MUNDE MECHANICAL WORKS,0,0,7
MVM MOTORS PRIVATE LIMITED,0,4,0
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,0,253,0
"NAIK TROLLEY AND IMPL,SNG",0,0,39
NAMAH INDUSTRIES PVT LTD,0,23,0
NARAINDASS AND SONS,0,1,0
NARINDERA AGRO WORKS,0,0,2
NAZAR SINGH & SONS,0,0,8
NDS ECO MOTORS PVT LTD,3,0,0
NEEDLE EYE PLASTIC INDUSTRIES PVT LTD,0,92,0
NEERAJ MOTORS PVT LTD,0,5,0
NEUON MOTORS LLP,0,2,0
NEW ARCANA INDIA,0,89,0
NEW BHARAT AGRICULTURAL WORKS,0,0,6
NEW CHAWLA INDUSTRIES,0,23,0
NEW DEVE AGRO WORKS,0,0,1
NEW GAHIR AGRO INDUSTRIES,0,0,6
NEW GOBIND AGRO INDUSTRIES,0,0,4
NEW GURDIAL AGRO INDUSTRIES PVT LTD,0,0,13
NEW HIND AGRO PVT LTD,0,0,1
NEW HOLLAND CONSTRUCTION EQUIPMENT(I) PVT.LTD.,0,0,1
NEW HOLLAND FIAT INDIA PVT. LTD.,0,0,2
NEW MALLIKARJUNA ENG WORKS,0,0,37
NEW SUPER QUALITY TRAILOR,0,0,3
NEW VINAYAKA ENGINEERING  RAYAGADA,0,0,9
NGAGE WHEEL PVT LTD,0,13,0
NHD MOTORS,0,22,0
NIKHIL AGRO ENTERPRISE,0,0,1
NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),6,0,0
NIPUN SANYANTRA PVT LTD,0,7,0
NIRMAL UTILITY SERVICES PVT LTD,0,1,0
NISSAN MOTOR INDIA PVT LTD,0,0,1747
N K INDUSTRIES,0,0,37
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,0,307,0
N.S. AGRO WORKS,0,0,2
NUMEROS MOTORS PVT LTD,9,0,0
OBEN ELECTRIC VEHICLES PVT LTD,206,0,0
OCULUS AUTO INDUSTRIES LLP,0,2,3
ODYSSE ELECTRIC VEHICLES PVT LTD,210,0,0
OKAYA EV PVT LTD,168,0,0
OKAYA POWER PVT LTD,0,8,0
OKINAWA AUTOTECH PVT LTD,197,0,0
OK PLAY INDIA LTD,0,5,0
OLA ELECTRIC TECHNOLOGIES PVT LTD,8670,0,0
OLECTRA GREENTECH LTD,0,0,66
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,0,125,0
OMEGA SALES & AGRO INDUSTRIES,0,15,0
OMEGA SEIKI PVT LTD,0,1106,1
OM INDUSTRIES,0,151,0
OM RAJ AUTOTECH LLP,0,14,0
OM SHREE SAI ENGINEERING,0,0,1
ORDINANCE FACTORY,0,0,6
OTHERS,7,0,809
OXEN ELECTRIC VEHICLES,0,5,0
OZOTEC AUTOMOBILE PRIVATE LIMITED,8,0,0
PANESAR AGRO TECH,0,0,7
PANTHER ELECTRIC VEHICLES,0,2,0
PARAMOUNT AUTOMOBILES TROLLEY JEYPORE KORAPUT,0,0,2
PARAS INDUSTRIES,0,83,0
PARDEEP AGRO INDUSTRIES,0,0,2
PARI E-VEHICLES,0,14,0
PARI METRO E RICKSHAW,0,53,0
PATEL INDUSTRIES,0,0,1
PAUL INDUSTRIES,0,0,1
PCA AUTOMOBILES INDIA PVT LTD,0,0,427
PERFECT TECHNOCRATS,0,0,1
PIAGGIO VEHICLES PVT LTD,2357,6654,1
PICK ELECTRIC AUTO PVT LTD,0,6,0
PINNACLE MOBILITY SOLUTIONS PVT LTD,0,0,15
PLAUDIT TECHNO INDIA PVT LTD,0,71,0
PMI ELECTRO MOBILITY SOLUTIONS PRIVATE LIMITED,0,0,57
POLARIS INDIA PVT LTD,0,0,6
POOSHPAK AUTOMOBILES PVT LTD,0,20,0
PORFITEL TECHNOLOGY (IMPORTER: AERORIDE),7,0,0
PORSCHE AG GERMANY,0,0,69
PORWAL ELECTRIC,1,3,0
PRAAKARM AUTO & CONSTRUCTION EQUIPMENTS,0,1,0
PRABHA AUTOMOTIVE ENGINEERS PVT LTD,0,3,0
PRABHU AUTO ENGG. WORKS,0,0,1
PRAGATI ENGINEERING,0,0,1
PRAGATI ENGINERING TRAILOR CUTTACK MADHUPATNA,0,0,1
PRAG MOTORS,0,13,0
PRAGYA AUTOMOBILE PVT LTD,0,9,0
PRAJJWAL MAHAJAN TRADERS,0,12,0
PRAKASH ENTERPRISES,0,1,0
PRAKASH TRAILER,0,0,1
PRASAD AND PRASAD ENGG WORKS BARGARH CANAL AVENUE,0,0,1
PREET AGRO INDUSTRIES PVT LTD,0,0,144
PREET CONSRUCTION EQUIPMENTS PVT LTD,0,0,9
PREET TRACTORS PVT LTD,0,0,140
PRIDE E-MOTORS,0,20,0
PRINCE AGRO WORKS,0,0,5
PRIYAM INDUSTRIES AND ENGINEERING PVT LTD,0,2,0
PROMINAL ELECTRIC VEHICLE PVT LTD,0,1,0
PROPEL INDUSTRIES PVT. LTD.,0,0,7
P.S. ENTERPRISES,0,6,0
PUBANG ETRON ELECTRIC MOTOR PVT LTD,0,1,0
PUNJAB BODY BUILDERS,0,1,0
PUNJAB HI-TECH INDUSTRIES,0,0,2
PUR ENERGY PVT LTD,1566,0,0
PUSHKAR INDUSTRIES,0,0,12
PYTHOX MOTORS PVT LTD,0,55,0
QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO),48,0,0
QOOKEE TECHNOLOGIES (IMPORTER:VIKEBIKE INDIA),4,0,0
QUANTUM ENERGY LTD.,225,0,0
R3 ENTERPRISES,0,109,0
RACHANACREATIONS AUTO PVT LTD,0,20,0
RADHAKANTA IND,0,0,6
RADHESHYAM TRAILOR,0,0,27
RAJ AUTOMOTIVE,0,11,0
RAJ SHAKTI AGRO INDUSTRIES,0,0,1
RAM AGRO INDUSTRIES,0,0,11
RAMA INDUSTRIES,0,5,0
RAM CHAND & SONS,0,0,2
RAMGARHIA ENGG WORKS,0,0,2
RAMJI AGRO INDUSTRIES,0,0,2
RAMON INDUSTRIES,0,4,0
RANA ENGINEER WORKS,0,23,0
RASANDIK ENGINEERING INDUSTRIES INDIA LTD,0,8,0
RATAN ENGINEERING WORKS,0,0,3
RATNA ENGINEERING ENTERPRISES BARGARH ATTABIRA,0,0,1
RAVI METAL WORKS,0,3,0
RAVINDRA AGRO WORKS,0,0,5
RAYON ENGINEERS,0,104,0
RCJ AUTO FORGE PVT LTD,0,79,0
RDS INDUSTRIES,0,81,0
REDDY AUTOMOTIVE PVT LTD,0,1,0
REEP INDUSTRIES PVT LTD,0,8,0
RENAULT INDIA PVT LTD,0,0,2547
REPUBLIC MOTORS,0,34,0
REVOLT INTELLICORP PVT LTD,761,0,0
RGM BUSINESS PLUS PVT LTD,10,0,0
RIBAND ELECTRIC PVT LTD,0,33,0
RICHFORD ALLIANZ PVT LTD,0,136,0
RIJIYA TRADING PVT LTD,0,6,0
RILOX EV PVT LTD,0,15,0
RIVER MOBILITY PVT LTD,613,0,0
RIYA ENTERPRISE,0,4,0
ROANSOME MOTORS,0,4,0
ROARLEO MOTOR PVT LTD,0,9,0
RODA FLEETS PVT LTD,0,4,0
ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),0,0,3
ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),0,0,2
ROWWET MOBILITY PVT LTD,1,0,0
ROYAL AUTOMOBILES,0,8,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),71936,0,2
ROYCE EV PVT LTD,0,36,0
RP MOTORS,0,10,0
RPSS EV INDIA PVT LTD,0,3,0
RUPAL AGRO INDUSTRIES,0,0,1
RUTBA PRODUCT PVT LTD,0,67,0
SAERA ELECTRIC AUTO PVT LTD,0,2075,0
SAGAR AGRO STEEL INDUSTRIES,0,0,23
SAHNIANAND E VEHICLES PVT LTD,0,905,0
SAI AUTO ENGINEERING WORKS BARGARH GURUDWARA,0,0,1
SAIFIAN SOLAR PVT LTD,0,47,0
SAI KISHAN MACHINERY (OPC) PVT LTD,0,6,0
"SAI KRUPA ENGG WORKS,BHMPUR",0,0,2
SAINIK CYCLE MART,0,6,0
SAKSHAM TECH AUTOMOBILES,0,3,0
SAKSHAM TRADING COMPANY,0,53,0
SAMAY AGRI INDUSTRIES,0,0,1
SAME DEUTZ - FAHR INDIA (P) LTD.,0,0,57
SAMRAT ELECTRIC VEHICLE,0,44,0
SANALDEEP INDUSTRIES,0,7,0
S AND J INDUSTRIES,0,5,0
SANSAR COMBINE,0,0,2
SANTKRUPA MACHINE TOOLS,0,0,12
SANTOSH ENGG WORKS,0,0,13
SANY HEAVY INDUSTRY INDIA PVT LTD,0,0,30
SANY INDIA,0,0,1
SARALA ENTERPRISES CUTTACK,0,0,1
SARANGI MOTORS TRAILER SNG,0,0,13
SARASWATI AGRICULTURE INDUSTRIES,0,0,1
SARASWATI AGRO INDUSTRIES CUTTACK KANDARPUR,0,0,2
SARAVANA ENGINEERING WORKS,0,376,0
SATHI MOTORS ELECTRIC VEHICLE PVT LTD,0,253,0
SATKARTAR AGRO WORKS,0,0,1
SATNAM ENGG WORKS,0,0,1
SATYANARAYANA ENGG.WORKS,0,0,3
S.B. RESHELLERS PVT LTD,0,0,6
SBTEK E MOTO PVT LTD,1,0,0
S B TRADERS,0,41,0
SCANIA COMMERCIAL VEHICLES INDIA PVT LIMITED,0,0,1
SEALION AUTOMOBILE PVT LTD,0,6,0
SEC-RJMT ENGINEERING PVT LTD,0,0,10
SEEKA E MOTORS PVT LTD,1,0,0
SEN AND PANDIT VOLTAGE CONTROL PVT LTD,0,6,0
SETH INDUSTRIAL CORPORATION,0,53,0
SF2 E VEHICLE PVT LTD,0,6,0
SGLLINE MOTORS PVT LTD,0,1,0
SHAH ELECTRIC MOTERS,0,3,0
SHAILENDRA AUTOS PVT LTD,0,11,0
SHAKTI AUTO GREEN,0,62,0
SHAKTI ENGINEERING WORKS,0,0,1
SHAKTIMAN AGRO INDUSTRIES,0,0,14
SHAKTTI CONSTRUCTIONS EQUIPMENT PVT LTD,0,0,37
SHALYA AUTO SALES PVT LTD,0,19,0
SHAMMI ELECTRONICS,0,3,0
SHARMA AND SHARMA ENGG WORKS BARGARH RLY STATION,0,0,1
SHEHALPREET ENGG WORKS,0,0,2
SHEMA E- VEHCILE & SOLAR PVT LTD,5,0,0
SHIGAN EVOLTZ LTD,0,67,0
SHINE METAL UDYOG PVT LTD (UNIT- II),0,5,0
SHINME ELECTRICAL VEHICLE PVT LTD,0,5,0
SHIVA ENTERPRISES,0,21,0
SHIVA GAYATRI ENGG WORKS,0,0,21
"SHIV AGRO ,AGENCY",0,0,1
SHIV AGRO INDUSTRIES,0,0,19
SHIVAJI AGRO INDUSTRIES,0,0,1
SHIVASHAKTHI ENG WORKS,0,0,1
SHIV ENTERPRISES,0,8,0
SHIVGANGA ECOGREEN LLP,0,102,0
SHIVKRUPA TRAILOR,0,0,1
SHIV OM INDIA,0,18,0
SHIV SHAKTI ENTERPRISE,0,0,1
SHIVSHAKTI STEEL INDUSTRIES LATUR,0,0,3
SHIV SHAKTI TRADERS,0,9,0
SHRADHA INDUSTRIES KANDHAMAL PHULBANI,0,0,3
SHREE DHARTI AGRICULTURE WORKS,0,0,1
SHREE MARUTI NANDAN BUSINESSS (P) LTD,0,5,0
SHREE SHYAM AGRO PRODUCTS BARGARH RAILWAY STATION,0,0,1
SHREE SIDHIVINAYAK AUTO,0,10,0
SHREE SWASTIK ENGINEERING CUTTACK MADHUPATNA,0,0,10
SHREE VISHWAKARMA TRAILER WORK,0,0,1
SHRI BARSANA E-VEHICLES PVT LTD,0,419,0
SHRI DATTA AGRO INDUSTRIES,0,0,11
SHRI KRISHNA INDUSTRIES,0,0,3
SHRI LAXMI ENGINEERING WORKS,0,0,8
SHRI MAHALAXMI AGRO IND,0,0,1
SHRI NAMO ELECTRIC AUTOMOTIVE,0,78,0
SHRINIWAS AGRO INDUSTRIES,0,0,1
SHRIRAJ ELECTRIC VEHICLES,0,72,0
SHRI SHIVAJI ENG WORKS,0,0,4
SHRI SHYAM ENGG WORKS,0,0,5
SHRI TIRUMALA ENGINEERING WORKS,0,0,16
SHRI VENKATARAMANA TRAILER WORK,0,0,1
SHRI VENKATESHWAR AGRO INDUSTRIES,0,0,1
SHRI VINAYAK INDUSTRIES,0,0,4
SHRI VISHWAKARMA AUTOMOBILE,0,0,18
SHUBHAM MANUFACTURER,0,0,1
"SIDDHAKALA ENGINEERING AND WELDING WORKS
",0,0,5
SIDHI DURGA ENGINEERING TRAILOR CUTTACK MADHUPATAN,0,0,6
SIMPLEENERGY PVT LTD,225,0,0
SINGHAL ENTERPRISES,0,7,0
SINGH AUTOMOBILES,0,59,0
SINGH ENGINEERING WORKS BARGARH RAILWAY STATION,0,0,1
SIRF INDIA VEHICLES PVT LTD,0,10,0
SITARAM WELDING WORKS,0,0,1
SIX SENSES AUTOMOTIVE PVT LTD,0,1,0
SKODA AUTO AS,0,0,2
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,0,0,6747
SKS TRADE INDIA PVT LTD,0,689,0
SKYRIDE AUTOMOTIVE,0,2,0
SKYY RIDER ELECTRIC PRIVATE LIMITED,0,17,0
SMAP VEHICLES (IMPORTER: ELEGO MOTORS),1,0,0
SMARDA INDUSTRY (IMPORTER: RHYNO),1,0,0
SMART ELECTRO MOTORS,0,7,0
S.M ELECTRIC VEHICLE,0,14,0
SML ISUZU LTD,0,0,835
"S.N.ENGINEERING, CUTTACK",0,0,1
SN SOLAR ENERGY,0,28,0
SOKUDO ELECTRIC INDIA PVT LTD,54,0,0
SONI E VEHICLE PVT LTD,0,1,0
SPEED AUTO TECH,0,4,0
SPEEGO VEHICLES CO PVT LTD,0,198,0
SRD RENEWABLES,0,110,0
SRINIVAS E VEHICLE,0,1,0
SRI SAI AGRICULTURAL EQUIPMENT,0,0,2
SRI SANKAR ENGINEERING WORKS SAMBALPUR MANESWAR,0,0,15
SRI SRI MARUTHI ENGINEERING WORKS AP235744011,0,0,1
SRIVARU MOTORS PVT LTD,1,0,0
S.S. AGRO TECH,0,0,1
SSB INDISTRIES,0,101,0
SSEV ENTERPRISES PRIVATE LIMITED,0,50,0
STANDARD AGRICULTURE WORKS(R),0,0,1
STANDARD COMBINES PVT LTD,0,0,1
STANDARD CORPORATION INDIA LTD,0,0,13
STAR BULL E MOTORS,0,43,0
STAR IGLOBAL AUTOMOTIVE PVT LTD,0,21,0
STAR INDUSTRIES,0,1,0
STRENGTH AUTOELECTRIC PVT LTD,0,41,0
SUBHADRA ENGINEERING CUTTACK NUAPADA,0,0,6
SUBHAM ENGINEERING BALASORE BALIAPAL,0,0,2
SUBRAMANYESWARA INDUSTRIES,0,0,7
SUDHA ENGINEERING WORKS,0,0,1
SUDHRAJ ELECTRIC MOBILITY PVT. LTD.,0,27,0
SUKHDEV AGRO INDUSTRIES,0,0,1
SUMFONL AUTO TRADERS PVT LTD,0,10,0
SUNANDA GREENTECH PVT LTD,0,34,0
SUN INDUSTRIES,0,24,0
SUNSET TRADE PVT LTD,0,2,0
SUNSHINE TECHNOLOGIES,0,12,0
SUNULTRA POWER SOLUTIONS PVT LTD,0,1,0
SUPERECO AUTOMOTIVE CO,0,11,0
SUPER METRO INDUSTRIES,0,81,0
SUPER POWER MOTORS,0,10,0
SUPER STANDARD AGRO COMBINE,0,0,2
SUPERTECH EV LIMITED,0,150,0
SUPER TECHNO AUTOMOTIVE LLP,0,2,0
SUPREME SALES AGENCY,0,10,0
SUPREME SMART POWER PVT LTD,0,20,0
SURINDERA AGRO INSDUSTRIES,0,0,26
SURYA INTERNATIONAL,0,1,0
SUZUKI MOTORCYCLE INDIA PVT LTD,77291,0,0
SVS ENTERPRISES,0,5,0
SWAMI AGRO TECH,0,0,1
SWAMI ENGINEERING WORKS,0,0,2
SWARNCHAKRA AUTOMOBILES PVT LTD,0,4,0
SWITCH MOBILITY AUTOMOTIVE LTD,0,0,176
SYAN AGRO INDUSTRY,0,0,8
SYNDICATE AUTO COMPONENTS,0,14,0
TAFE LIMITED,0,0,6580
TARA MAA MACHINERY,0,10,0
TARLE CONSTRUCTION EQUIPMENTS PVT LTD,0,0,1
TATA ADVANCED SYSTEMS LTD,0,0,71
TATA HITACHI CONSTRUCTION MACHINERY COMP. PVT LTD,0,0,127
TATA MOTORS LTD,0,0,27959
TATA MOTORS PASSENGER VEHICLES LTD,0,0,34772
TATA PASSENGER ELECTRIC MOBILITY LTD,0,0,4002
TAURUS ELECTRIC VEHICLES,0,4,0
TEJAS ENERGY,0,4,0
TEREX INDIA PRIVATE LIMITED,0,0,12
TERRA MOTORS INDIA PVT LTD,0,583,0
THAVE ENTERPRISES,0,8,0
THUKRAL ELECTRIC BIKES PVT LTD,1,606,0
TI CLEAN MOBILITY PVT LTD,0,532,0
TIGER AUTOMOBILES COMPANY,0,1,0
TIL LTD,0,0,2
TIRANGA AUTOTECH INDIA PVT LTD,0,1,0
TIRTH AGRO TECHNOLOGY PVT LTD,0,0,25
TIVOLT ELECTRIC VEHICLES PVT LTD,0,0,5
TOP TEAM MACHINES PVT LTD,0,88,0
TOYOTA HIACE GL COMMUTER,0,0,1
TOYOTA KIRLOSKAR MOTOR PVT LTD,0,0,23343
TOYOTA MATERIAL HANDLING INDIA PVT LTD,0,0,10
TPS INFRASTRUCTURE LTD,0,0,6
TRATEC ENGINEERS PVT LTD,0,0,7
TRIMURTI AGRO INDUSTRIES,0,0,1
TRIMURTI INDUSTRIES,0,0,1
TRIMURTI TRAILER,0,0,12
TRINITY ELECTRIC VEHICLES PVT LTD,0,8,0
TRISHIKA INDUSTRIES,0,6,0
TRIUMPH MOTORCYCLES (INDIA) PVT LTD,76,0,0
TSM ENGINEERING PVT LTD,0,22,0
TUFAN MOTORS PVT LTD,0,58,0
T U K INDUSTRIES,0,318,0
TUNWAL E MOTORS PVT LTD,1,0,0
TVS MOTOR COMPANY LTD,256736,2429,0
TWASHTRE AUTOMOTIVE PVT LTD,0,4,0
TWINKLE TRADCOM PVT LTD,0,209,0
TWO FRIENDS AUTO ELECTRIC PVT LTD,0,282,0
TYST DRIVE INDIA PVT LTD,2,0,0
UK MODEN (IMPORTER: BIG BULL TRADER),0,0,1
UK MODEN (IMPORTER: ELTHOR EV PVT LTD),1,0,0
ULTRAVIOLETTE AUTOMOTIVE PVT LTD,51,0,0
UMA  AUTO INDUSTRIES PVT. LTD,0,1,0
UMA MOTORS,0,17,0
UNIPAVE ENGINEERING PRODUCTS,0,0,3
UNIQUE AUTO ELECTRIC,0,124,0
UNIQUE ENTERPRISES,0,231,0
UNIQUE INTERNATIONAL,0,716,0
UNITED TRANSMOVERS PVT LTD,0,36,0
U.P. TELELINKS LIMITED,0,176,0
URWASHI ENTERPRISES,0,84,0
USHASONS AUTO COMPONENTS,0,1,0
UTTAM CONSTRUCTION EQUIPMENTS,0,0,8
VAHAK FUTURE SOLUTIONS LLP,0,1,0
VAIBHAV ENGG. WORKS,0,0,1
VANI ELECTRIC VEHICLES PVT LTD,0,429,1
VE COMMERCIAL VEHICLES LTD,0,0,6357
VE COMMERCIAL VEHICLES LTD (VOLVO BUSES DIVISION),0,0,50
VEECTERO E VEHICLES LLP,0,1,0
VEERA VAHANA UDYOG PRIVATE LIMITED,0,0,1
VEERA VIDYUTH VAHANA PVT LTD,0,0,3
VEERBHADRA ENGINEERING WORKS,0,0,3
VELOCIFERO (IMPORTER: KAWVELOCE MOTORS PVT LTD),11,0,0
VENKATESHWARA ENGINEERING WORK,0,0,8
VENUS AUTO WHEELS PVT LTD,0,44,0
VENUS EQUIPMENT,0,0,22
VERT EQUIPMENT PVT LTD,0,0,1
VICTORY ELECTRIC INTERNATIONAL,0,152,0
VIJAYA ELECTRIC AUTO PVT LTD,0,5,0
VIJAYALAKSHIMI ENGG WORKS,0,0,1
VIJAY ENGINEERING WORKS,0,0,1
VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,0,403,0
VIJAYSHREE AUTOCOM LIMITED,0,2,0
VIJAY TROLLY WORKS,0,0,3
VIJEX STEEL FABRICATION,0,28,0
VIKRANT ENGINEERING,0,0,2
VIKRANT ENGINEERS TRAILOR CUTTACK KHAPURIA,0,0,4
VIMAL UNIVERSAL TRADE PVT LTD,0,156,0
VINA ENGINEERING WORKS,0,0,1
VINCI INDUSTRIAL CORPORATION,0,3,0
VINTAGE VEHICLES,0,0,1
VISHAL AGRICULTURAL WORKS,0,0,2
VISHAL ENTERPRISES,0,78,0
VISHAVKARMA ENGINEERING WORKS,0,0,128
VISHWAKARMA AGRICULTURE UDHYOG,0,0,7
VISHWAKARMA GNG INDUSTRY,0,8,0
VISWAKARMA AGRO INDUSTRIES,0,0,1
"VISWANATH INDUSTRIES,BBSR",0,0,2
VISWANATH INDUSTRIES BBSR LAXMISAGAR,0,0,3
VIVEK ENGG. WORKS,0,0,1
VIVEK MOTORS,0,2,0
VMT INDUSTRIES,0,0,21
VMT INDUSTRIES PVT LTD,0,0,1
VOLKSWAGEN INDIA PVT LTD,0,0,2
VOLVO,0,0,2
VOLVO AUTO INDIA PVT LTD,0,0,99
VOLVO CE INDIA PRIVATE LIMITED,0,0,54
"""VOLVO GROUP INDIA PVT LTD""",0,0,39
VORC MOTORS PVT LTD,0,8,0
VRINDA ENTERPRISES,0,65,0
V R WELDING WORKS,0,0,1
V.S.T. TILLERS TRACTORS LIMITED,0,0,217
VST ZETOR PVT LTD,0,0,11
WARDWIZARD INNOVATIONS & MOBILITY LIMITED,400,1,0
WARIVO MOTOR INDIA PVT LTD,26,0,0
WELKIN HEALTHCARE PVT LTD,0,1,0
WIRTGEN INDIA PVT LTD,0,0,38
WOX COOLERS PVT LTD,0,1,0
WUXI DAYANG ELECTRIC (IMPORTER: ABZO MOTORS),12,0,0
WUXI DAYANG (IMPORTER: MOVAENERGY PRIVATE LIMITED),6,0,0
WUXI JIYAYI (IMPORTER: IZANAU ELECTRIC LLP),10,0,0
WUXI MAYA (IMPORTER: DYNAMO ELECTRIC P. LTD.),1,0,0
WUXI SAIGE (IMPORTER: DM GREEN ENERGY),1,0,0
WUXI SAIGE (IMPORTER: KKL HITECH EV),3,0,0
WUXI SAIGE (IMPORTER: WARIVO MOTOR),10,0,0
WUXI SHENGBAO (IMPORTER:ELECTRIC ONE ENERGY),10,0,0
WUXI TENGHUI (IMPORTER: CAL-ON INDUSTRIES),0,0,6
WUXI TENGHUI (IMPORTER: FLYCON MOTORS),6,0,0
WUXI TENGHUI (IMPORTER: FRANKLIN EV INDIA),1,0,0
WUXI TENGHUI (IMPORTER: HOP ELECTRIC MOBILITY),2,0,0
WUXI TENGHUI (IMPORTER: JOZHI SERVICES),25,0,0
WUXI TENGHUI (IMPORTER: NXTMOBILITY ENERGY),1,0,0
WUXI TENGHUI (IMPORTER: RADHA MOBILITIES LLP),3,0,0
WUXI TENGHUI (IMPORTER: SEEKA E MOTORS),14,0,0
WUXI TOURWE (IMPORTER: GOREEN E-MOBILITY),1,0,0
WUXI YIZHILING (IMPORTER: BMR EV INDUSTRIES),1,0,0
WUXI YIZHILING (IMPORTER: HOMFEEL VEGH),40,0,0
XCMG CONSTRUCTION MACHINERY CO. LTD.,0,0,2
"XUZHOU CONSTRUCTION MACHINERY GROUP CO. LTD, CHINA",0,0,15
XUZHOU CONSTRUCTION MACHINERY MANUFACTURING (IND),0,0,10
XYZ1,0,0,8
XYZ2,0,0,2
YAARI AUTOMOBILES PVT LTD,0,12,0
YADEA TECHNOLOGY (IMPORTER: YULU BIKES),50,0,0
YANGGUANG LINGMU (IMPORTER: FLYCON MOTORS),3,0,0
YC ELECTRIC VEHICLE,0,3372,0
YOUYAKU ELECTRIC (IMPORTER: HOUSTAN INNOVATION),14,0,0
YOUYAKU ELECTRIC (IMPORTER:IME VEHICLES PVT LTD),2,0,0
YOUYAKU ELECTRIC (IMPORTER:KRISHIKA EV INDIA),3,0,0
YOUYAKU ELECTRIC (IMPORTER:NEWTRON ELECTRIC),2,0,0
YOUYAKU ELECTRIC (IMPORTER: SASDAL ENTERPRISES),5,0,0
YOUYAKU ELECTRIC (IMPORTER: SMOBILITY EV),3,0,0
YOUYAKU ELECTRIC (IMPORTER: TES ELECTRIC),1,0,0
YOUYAKU ELECTRIC (IMPORTER: TVISI ELECTRIC),2,0,0
YUVRAJ INTERNATIONAL,0,1,0
ZELIO AUTO PVT LTD,10,28,0
ZENIAK INNOVATION INDIA LTD,0,670,0
ZENMO PRIVATE LIMITED,0,244,0
ZENTHIUM EV PVT LTD,0,79,0
ZEOPLUS AXIS INDIA PVT. LTD.,0,545,0
ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD,0,3,0
